KIC,inv_r_gaia_K_MIST,inv_r_gaia_K_MIST_err,teff,teff_err,feh,feh_err,flags,Dnu,e_Dnu,numax,e_numax,Phase,fDnu_S16,Rseis_S16,e_Rseis_S16,fDnu_o,e_fDnu_o,fDnu,e_fDnu,Rseis_m,e_Rseis_m,Rseis_o,e_Rseis_o,Rseis,e_Rseis
4048951,0.1798580453910198,0.0034696822656964,4833.99804688,30.0,-0.149761542678,0.00689079286531,nan,10.457,0.012,119.22,0.79,1.0,0.9817895439187644,5.678399930509639,0.04354467593979314,0.9874449424050167,6.010814623813587e-09,0.969862551670407,4.3742378108557745e-08,5.586286891763787,1.2263335333884129e-06,5.744006875571793,0.04404778125063638,5.541273077007855,0.04249312189790607
4057744,0.0687451212617133,0.0016088803625647,4646.79638672,30.0,-0.0238675493747,0.00620513316244,nan,2.93,0.013,25.02,0.52,1.0,0.9748489650304177,14.672515969820369,0.3349423020349397,0.9782966939352064,0.004098818971602802,0.9570185013456417,0.0034265359099409642,14.468414005755184,0.44324122286134227,14.77648348478557,0.3373156590563888,14.140689575923245,0.3228018377123083
4059499,0.1095353575217602,0.0036188278676646,4709.31640625,30.0,-0.0886185467243,0.00951808132231,nan,5.326,0.01,51.08,0.67,1.0,0.9744975263996872,9.119898746798057,0.12777426730097907,0.9781061869406014,0.0015763498301900047,0.9575973910636745,0.0013250625242516856,8.79402087584915,0.1616184017739597,9.187567578142477,0.12872234091278126,8.806319599374271,0.12338086920354874
4066278,0.163611121331869,0.0035134252998077,4852.14501953,30.0,0.0749794542788999,0.00993578601629,nan,10.101,0.013,121.86,0.99,1.0,0.9871286487345021,6.300106126275173,0.057113500022010495,0.9881824091350521,7.737517959682805e-09,0.9748126590417917,7.756146180870616e-08,6.160724892604741,1.5155855068726964e-06,6.3135640394383925,0.057235502494403484,6.143879274694531,0.05569722827795577
4066846,0.0983339485926697,0.0032306856675007,4683.11181641,30.0,-0.0421675480901999,0.00954954046756,nan,4.912,0.026,49.57,0.65,1.0,0.9755460073039605,10.398387863527637,0.17837830080476733,0.9827812346876785,0.003180014358605765,0.9623835522922313,0.0028187905450263173,9.899301655501992,0.24219347995155704,10.553201050433323,0.18103403105688343,10.11968246048806,0.17359727158448954
4068048,0.1552999976813923,0.004588764783267,4715.82128906,30.0,0.141738444567,0.00646016793326,nan,8.613,0.019,95.82,0.44,1.0,0.9815020332308051,6.640631535497681,0.04726921306228204,0.9782584302040244,6.825823239964279e-11,0.9623677255207271,4.055639524214172e-08,6.2159536804189255,7.090621387817464e-07,6.596813019503651,0.046957304961746306,6.384238104803383,0.045444158376071395
4070746,0.2008604228812227,0.0036296549357629,5061.65869141,30.0,-0.11590154469,0.00780161097646,nan,14.402,0.023,197.31,1.95,1.0,0.9941530689725474,5.198253587248453,0.056144970609628427,0.9985213049379495,0.0034758823929637583,0.9847060968462027,0.0031715194165755634,5.138602407672354,0.042771940078018655,5.244035440913884,0.05663944837708581,5.099929829598519,0.055083001548129486
4074796,0.1758534127260257,0.0041571157132178,4746.70117188,30.0,0.180278450251,0.00746645778418,nan,10.897,0.019,129.27,0.54,1.0,0.9850572309524103,5.655926464897323,0.03559037737715038,0.9807790774635399,0.0018927991324143578,0.9673441695621114,0.0019094958001925066,5.410845242662293,0.04810463977187274,5.606905196789215,0.035281907059811185,5.454348263426116,0.03432193014646352
4077249,0.2003674559919749,0.0051843031169557,4845.81152344,30.0,0.161098450422,0.00909232161939,nan,12.453,0.02,155.62,0.97,1.0,0.9906762297521288,5.32801224357823,0.04083886739661526,0.985473900116977,1.2241166968962602e-08,0.9726308543187913,1.1985065440089926e-08,5.066260917509725,5.816763611665721e-06,5.272201278677777,0.040411079979723735,5.135678323020639,0.039364640401925124
4077835,0.0556514166772745,0.0012862202752585,4611.26269531,30.0,-0.0279925502837,0.0061935689300299,nan,2.512,0.024,22.31,0.42,1.0,0.9797301625660337,17.90953146651517,0.48392615838339365,0.9901485709112186,0.0026994511060495774,0.9681123377845021,0.0031254725491359214,17.835497463105778,0.35892262654575013,18.29245506721938,0.4942729811012066,17.487300650374415,0.47251723140012186
4135933,0.1015180655635593,0.0029074121205803,4581.59619141,30.0,0.22349844873,0.0054436787031599,nan,5.251,0.686,50.7,2.0,2.0,0.9752831259635827,9.200147341128314,2.431276128382203,0.9763681397805429,0.007290176815835214,0.9606099632664707,0.007235381176172895,9.726322959104902,1.1492505074260198,9.22062926975492,2.436688783450289,8.925396858052311,2.3586692161235305
4136835,0.1262759725924276,0.0033345820196074,4993.36572266,30.0,-0.614971518517,0.00921739637852,nan,7.158,0.011,78.44,0.92,1.0,0.9806874754842367,8.085617215370789,0.10099996582937999,0.9922996657063086,1.6456987926904976e-05,0.9703534160974542,0.000392110714135141,7.829801162088038,0.03393260074359494,8.27823230887636,0.10340598102204866,7.916109588255411,0.0988825932045757
4137210,0.158897484105935,0.003656987748063,4904.89892578,30.0,-0.36507153511,0.00785514712334,nan,9.841,0.018,116.86,0.79,1.0,0.9792686324535993,6.29806547925583,0.052101109575406916,0.9934932827274654,4.640067441386009e-09,0.973944723832778,4.664143848920332e-09,6.205777419362256,8.398881103044431e-06,6.482363112150532,0.0536257223628671,6.229771288629423,0.051536141948298246
4139784,0.1001435201205057,0.0022180609560381,4639.875,30.0,0.150448456407,0.00568066630512,nan,4.819,0.014,47.93,0.53,1.0,0.9772374848018061,10.433931617139466,0.13462847066088993,0.9766468619148885,0.0021640304985089953,0.9617259269069101,0.0021894961879459496,10.162360983817353,0.29632864333145736,10.421323307168626,0.13446578630073902,10.105327664023415,0.1303885111437635
4140726,0.0970426918979492,0.0023191148610672,4741.93652344,30.0,0.0808434486389,0.00599201954901,nan,4.966,0.014,51.45,0.52,1.0,0.9811331193552437,10.747481934498394,0.1289458475573337,0.9799285212343924,0.002894870409802075,0.9653192848875302,0.0019494970272952994,10.43066604879739,0.20605927702807314,10.7211074319176,0.12862941226487073,10.403819684915275,0.12482266593060196
4143467,0.1303318556835081,0.0047313651497967,5067.90722656,30.0,-1.36206150055,0.0141868507489999,nan,5.632,0.016,48.96,0.57,1.0,0.981460382640625,8.225778807932567,0.1093079731119553,0.978723162397596,3.3789349096480237e-09,0.9520629100593726,8.132122752968485e-11,7.719814897638932,5.238897093917672e-07,8.179960614429834,0.1086991196549908,7.740388743944944,0.10285788427513858
4157786,0.1048640849978239,0.0034070803734056,4630.32128906,30.0,0.0658444538713,0.00782063230872,nan,5.078,0.017,49.44,0.66,1.0,0.9746648597681511,9.63186272240386,0.1471925067109214,0.9766975218830234,0.000849570833784008,0.957500234241921,0.0007764683381038529,9.189601792664478,0.1438222650004226,9.672079085056588,0.1478070864033709,9.295600381240634,0.14205380214932384
4164464,0.2158108891602942,0.0060155278251923,4748.20166016,30.0,0.207208454609,0.0103226248175,nan,14.183,0.07,182.81,0.93,1.0,0.9860419156622149,4.731731676375329,0.05462969190626494,0.9904709273564762,0.0015150798204353055,0.9770897919912669,0.0013362996127709859,4.715916175226754,0.020036555341654605,4.774334248769803,0.055121555258522324,4.646204355840171,0.05364224555681698
4165109,0.0538235160676484,0.0034556281193453,4451.94238281,30.0,0.1232284531,0.00912227761,nan,2.412,0.014,20.55,0.66,1.0,0.9754622631723467,17.42825747959086,0.5980713000402622,0.982329954531016,0.0051223672561838685,0.9595760366895072,0.003763389228287728,16.87357941718638,0.6951045509928431,17.67452684356429,0.6065223249831835,16.865212180586003,0.5787497336500634
4168909,0.1878217332237602,0.0035148700815632,4747.68164062,30.0,0.300018459558,0.00538153573871,nan,11.551,0.019,141.83,0.84,1.0,0.9873481129933133,5.5489570802212045,0.04148065155622787,0.9835778594412358,1.8421119629685734e-09,0.9714012272852215,2.3806374482848724e-08,5.313374688829237,1.07673645111106e-07,5.506659878638281,0.041164463224745075,5.3711596377650555,0.04015154526625491
4172283,0.1130459655472941,0.0027936727671699,4556.70800781,30.0,0.353278458118,0.0063759782351599,nan,5.776,0.014,60.16,0.66,1.0,0.9767226561271688,9.02448893641689,0.11224272557838846,0.9744951396254833,0.0018592087618116149,0.9619770992599177,0.0019064477545053249,8.551646287335466,0.22291984685987298,8.98337332323061,0.11173134720335029,8.754060829975112,0.10887925669345906
4174996,0.1969238829385668,0.0057946174491718,4903.68652344,30.0,-0.5021315217019999,0.0120789995417,nan,11.114,0.02,124.26,0.63,1.0,0.9771342181614979,5.227107033156768,0.0362202389225342,0.9891477419687147,0.003322249179904757,0.9687466911212232,0.001335242030036543,5.188144655607406,0.09156133147141965,5.356428063770753,0.037116344281929926,5.13775526737756,0.035601092942904485
4249357,0.1081858292913921,0.0025969795953464,4636.00390625,30.0,-0.0112645504996,0.00615776330233,nan,5.115,0.012,48.2,0.68,1.0,0.9727284819290798,9.223844194158627,0.14034701766778437,0.973355287045687,5.828974636301609e-08,0.952904903761191,1.5857757496018365e-08,8.723086861027948,3.1036592273991914e-06,9.235735314027455,0.14052794908587762,8.851723049525843,0.13468494318332944
4261170,0.1056834948268956,0.0026319005396221,4625.50341797,30.0,-0.0654465481639,0.0070119411684599,nan,4.786,0.018,45.24,0.6,1.0,0.9718558679374989,9.859649308943581,0.15369433363699436,0.9766514450618242,0.0012405150297025158,0.9557174901310495,0.0015039086606440377,9.483771027962932,0.15784212497158556,9.957193332488544,0.15521487085178307,9.53491472803938,0.14863230115925838
4261269,0.1373403992682904,0.0036626883563304,4852.66845703,30.0,0.0193094499409,0.0091001810506,nan,8.31,0.019,97.18,0.73,1.0,0.9852606804740577,7.395516240892423,0.06893834054284215,0.989073676117993,0.004012842992200394,0.9736637503030762,0.002460078146204414,7.243530029135023,0.05908150705174631,7.452868853253145,0.06947296095244697,7.2224441991908215,0.0673250252636061
4262061,0.0984714236909917,0.0041469293193406,4723.61816406,30.0,0.19712844491,0.00799492001534,nan,5.581,0.016,59.63,0.77,1.0,0.9823684361749045,9.867973876923099,0.14289984369313444,0.9782384709133446,0.0021903809247663664,0.9650504478051691,0.001598583207299109,9.642131663372439,0.13543582751555494,9.785176587724902,0.1417008417670849,9.523119286132433,0.13790594446564564
4262239,0.1110522704516633,0.0043780564954578,4662.99169922,30.0,0.0811094492673999,0.0085460813716099,nan,5.366,0.011,53.53,0.56,1.0,0.9765633047591469,9.40870962175734,0.10996458858965744,0.9755402486910686,0.0017759355085882333,0.9579063683315344,0.001384735397752912,8.950946567721315,0.09268689232575689,9.389006658366474,0.10973430958750145,9.05264279017313,0.10580304633576147
4262505,0.1424854863447065,0.0028889573740571,4893.40527344,30.0,-0.183051541448,0.0071524796076099,nan,7.946,0.015,88.55,0.64,1.0,0.9829669839555739,7.3667500314109855,0.06417458625286844,0.9873552541120438,1.7507183036613583e-08,0.9696224710394531,7.113503464051263e-08,7.088101750845333,1.1333366414234547e-06,7.432671775225007,0.06474885585836532,7.16808943374779,0.06244397755766051
4262667,0.0629285496592352,0.0039076928945032,4550.5546875,30.0,0.0293714497237999,0.00852800346911,nan,2.608,0.038,15.91,1.79,0.0,0.9663272834106374,11.450822762469329,1.3313563601720468,0.960704505113887,0.007778576601826737,0.9382707191952149,0.007683406188812192,12.841942430734433,0.7318877046603669,11.317952421926483,1.3159078830949467,10.795544108994246,1.2551688738153115
4270423,0.1255059116372612,0.0027996743798323,4652.67089844,30.0,-0.483841538429,0.0109358709306,nan,5.7,0.016,51.97,0.5,1.0,0.9615642832213179,7.839924026239815,0.09091393965087287,0.983546047369144,0.0018183368433656866,0.9545629081543491,0.002075476795924236,7.8621034269694565,0.20164850952980196,8.20246908611375,0.09511811300558706,7.726171019453555,0.08959482814424881
4277451,0.1054838380093466,0.00275293816746,4648.98095703,30.0,0.193818449974,0.00720723345876,nan,5.604,0.022,57.9,0.92,1.0,0.9783072853048848,9.350025693466595,0.16843859672402484,0.9773596043840861,0.0028514852604825114,0.9621637917052717,0.0029642188631111566,9.095356961760242,0.2569258180187983,9.331919829659581,0.16811242368534957,9.043993631310052,0.16292549838695536
4279700,0.0802953705727519,0.0020819038289922,4614.34570312,30.0,0.0177484489977,0.00605447590351,nan,3.531,0.019,31.09,0.52,1.0,0.9734153319423084,12.47319611424319,0.25136847615343205,0.9764971654205661,0.002222622390806339,0.9561763467161729,0.0011779697665082467,12.250432338772464,0.06065470876041079,12.552301431632413,0.25296266122882394,12.03531269462917,0.2425439465851411
4345370,0.100331914218147,0.0023906488704773,4801.82177734,30.0,-0.958171546459,0.0101854326202999,nan,4.05,0.012,32.66,0.29,1.0,0.9546470849068578,9.772279699924049,0.10869565047520137,0.9758932843248229,8.903609452715067e-06,0.946409871018092,5.0114348530638786e-05,9.527598092340268,0.05439507551450884,10.212094994892253,0.11358765224382483,9.604366182618783,0.1068279727636008
4346661,0.0638506859505847,0.0018504192933978,4429.30371094,30.0,-0.191651552916,0.00672633573413,nan,2.201,0.1,17.8,1.34,0.0,0.974115458479375,18.033065196328923,2.1287907170201694,0.9902188400758757,0.01393920287903827,0.9580854772738276,0.012252408610175458,17.80187718762501,2.2502360232556073,18.634212863810134,2.1997557781542496,17.444446593606294,2.059304703206145
4346953,0.0635341979921287,0.0023661600825045,4538.56640625,30.0,0.148398458958,0.00564322527498,nan,3.036,0.016,26.88,0.89,1.0,0.974887836678687,14.510935632659146,0.5064916379938983,0.9778131594670278,0.007129758613853898,0.9573114475691343,0.006753327846835466,14.027729680521693,0.9105478702284069,14.598151530111686,0.5095358333427098,13.992413035900375,0.48839305593016724
4348513,0.1684510069706297,0.0039691823798838,4781.89453125,30.0,-0.502361536026,0.00808292999864,nan,8.86,0.017,91.84,0.8,1.0,0.9664844309161398,5.872934908568522,0.058859573844656704,0.9926564992014922,0.003157952266765407,0.9649088932488793,0.002704604211746009,5.760267117837247,0.07664602015668853,6.195315720976061,0.06209053034756592,5.853802705615087,0.05866782758319114
4348666,0.2018202801227597,0.0039636294064361,4946.98681641,30.0,-0.0221625491977,0.0067593469284499,nan,13.927,0.014,182.87,2.1,1.0,0.9909761035559309,5.060868921671197,0.06096368432867709,0.9920004738563025,0.0008516555845597407,0.9768417496165233,0.00039873298327230966,4.778150188298329,0.054742410082378345,5.071337152439071,0.06108978558241232,4.917531501455732,0.059237028812845836
4350501,0.1650317058748403,0.0036036973759835,4828.74658203,30.0,-0.105501547456,0.0067306673154199,nan,11.058,0.028,138.53,1.05,1.0,0.9806585161140741,5.883618610307741,0.05666202935562168,0.9925261347907987,0.0013479639051162673,0.9751098439318412,0.0018765203218624182,5.684893331128993,0.11173351759094263,6.0268836474144365,0.05804173940751936,5.8172266658964995,0.05602264353672854
4357170,0.1290273945889367,0.0034698834196755,4607.76367188,30.0,0.202738448977,0.00551316281781,nan,6.753,0.015,70.06,0.63,1.0,0.9761042222209251,7.721739554956636,0.08142475661061546,0.9765064739012249,0.0030403069170524266,0.9601331904641728,0.003389758053472358,7.532923134499304,0.2194204782517648,7.728105110287825,0.08149188057793456,7.471120350369875,0.07878200913251335
4357662,0.0965807017681785,0.0020064596046705,4779.40917969,30.0,-0.0865245461464,0.00657240394503,nan,4.887,0.011,47.59,1.06,1.0,0.9778162956350074,10.236080898651508,0.234812278068368,0.9775230043021673,0.0010443626903965386,0.9593375189078823,0.00018975321017311586,9.59747842724428,0.11636054071758117,10.229941292301385,0.23467143754866232,9.852853551847655,0.22602117068927685
4366351,0.1151090000613509,0.003799760582653,4592.34277344,30.0,0.162328451872,0.00799299869686,nan,5.598,0.016,55.49,0.61,1.0,0.9746263106324042,8.858157178663474,0.11350565668167674,0.9692584341688352,0.002510317354885827,0.9536812129588775,0.00174944505031982,8.369214703439283,0.060251718212187555,8.760851061400537,0.11225880651676012,8.481517730118155,0.10867951654021096
4367337,0.1415698471359155,0.0041106981029962,4951.06396484,30.0,-0.313971549273,0.00826811604202,nan,8.257,0.018,91.93,0.76,1.0,0.9837886627708112,7.136193560190568,0.07011424465054074,0.9891731499097162,0.002918150687790222,0.9708621789396551,0.0026967593722058147,7.020461496667346,0.1656979667764844,7.214523179848427,0.07088384570882933,6.9498936727414415,0.06828381841885267
4370730,0.2071886541455148,0.0056843912664954,4752.98535156,30.0,-0.4670915603639999,0.0148291895166,nan,12.86,0.027,148.55,0.7,1.0,0.9658687412343021,4.489636848846604,0.031681995894287183,0.9953743776076901,1.3528088260716942e-08,0.968952002237783,6.588642464944172e-09,4.44989934111408,6.440184887601674e-07,4.768128006475744,0.03364722292926851,4.518346374476683,0.03188459024740792
4371406,0.1074519724779399,0.0024615790653191,4731.50634766,30.0,-0.2231015414,0.0069540338590699,nan,4.917,0.013,44.69,0.46,1.0,0.9717353652036027,9.330538383721589,0.11195072531364884,0.9729435780208685,0.0012126251409194655,0.9513388551135731,0.0008170879731997926,8.846788649130385,0.0008045114280976762,9.35375516643386,0.11222928755273923,8.942957278316156,0.1073004056768202
4374106,0.0594540429780818,0.0011930196159117,4550.10498047,30.0,-0.399881541729,0.00744980340824,nan,2.101,0.019,15.55,0.54,1.0,0.9684633258911873,17.32033910350106,0.6805673763980913,0.982468535443091,0.0059000042212628,0.9502249678750423,0.005959812650791929,16.745387030030795,0.7625862379930322,17.824909474401533,0.7003934393567856,16.674119402114425,0.6551754920867408
4377436,0.0862936733167238,0.0033623731260482,4358.32861328,30.0,0.324718445539,0.0052015800029,nan,3.425,0.027,28.91,0.49,1.0,0.9680524014519454,11.849108995554914,0.2773043619324717,0.9707222217511673,0.0036221430467853755,0.9524753990637813,0.0032893729119521375,11.561505597118087,0.39603630493899544,11.914557137030217,0.27883604293213876,11.470847229626314,0.2684519125471525
4378473,0.0719208740428113,0.0017562493714797,4549.31542969,30.0,-0.301871538162,0.0070890770293799,nan,2.833,0.011,22.61,0.37,1.0,0.967605030550956,13.82540009601116,0.25454182987570206,0.9836624777682089,0.0009417876771485312,0.9517073383773317,0.0009525777460242524,13.435017686320613,0.01448051416586349,14.288073770218647,0.2630601948308014,13.374831188754408,0.24624632787635534
4383388,0.10428473183317,0.0024227265417299,4628.96142578,30.0,0.0521594509481999,0.0059598996304,nan,4.859,0.014,46.29,0.69,1.0,0.9742088783633892,9.838759951579517,0.1604341619662396,0.9763581672588052,0.0008673880672212531,0.9580315069351999,0.001196953473583895,9.556294017163097,0.07141240830155304,9.882220167118893,0.1611428390041231,9.514714962384783,0.1551501742953675
4446215,0.2027936511814851,0.0045488128433811,4979.42480469,30.0,0.0316254496574,0.00750029273331,nan,14.131,0.024,187.38,1.3,1.0,0.9942944692393733,5.087426093850939,0.042181295994905256,0.9897229295912534,0.0001479569672253045,0.9767326254022731,9.552620396546807e-05,4.9228858928791,0.025256508587418125,5.040751985192275,0.04179430769152546,4.909298676478726,0.04070439093950466
4446405,0.1114558685659306,0.0024687984775115,4794.70751953,30.0,-0.082553550601,0.00658711232245,nan,5.75,0.019,59.96,0.65,1.0,0.9789208774149134,9.351972288217395,0.12228568418699344,0.9834746792485309,1.854785902644096e-08,0.9645297735505429,5.666549923732944e-08,9.03108340939356,7.114654660966835e-07,9.439182774710373,0.12342604192976721,9.07902696670158,0.11871667175212422
4447974,0.1174781390777602,0.003098396359624,4755.43847656,30.0,-0.203991547227,0.00795036088675,nan,5.797,0.015,57.24,0.58,1.0,0.9733608677664516,8.64842666885903,0.10211158214482524,0.9779523809360712,0.003103300024381972,0.9572673212502505,0.0022893595906503528,8.287621552137892,0.11317332237665667,8.730211388727415,0.10307721062972676,8.364804779667628,0.09876287133936505
4448004,0.1277365135738778,0.003870898111757,4572.93603516,30.0,0.174838453531,0.00580861745402,nan,5.535,0.421,64.97,1.82,2.0,0.9823949578046085,10.755942305871216,1.6641096235770643,0.9954976547221701,0.013553518635996187,0.9789663106607418,0.01366242098993764,10.377864855629646,1.234603711256998,11.044770522174927,1.708795788735206,10.680994900611946,1.6525141078326184
4457761,0.1044279575354391,0.0024364890613126,4643.09570312,30.0,0.321158438921,0.00521712750196,nan,5.343,0.014,55.99,0.79,2.0,0.9806879272593674,9.98864617697348,0.15376748778144367,0.9775694156037054,0.002319626975462008,0.9649124429408843,0.0020846424774829675,9.762099067994354,0.028728321352323505,9.925220938769124,0.1527911052599458,9.669873335858796,0.1488602262684515
4459408,0.0995086674283822,0.0025929339397615,4745.12060547,30.0,-0.227291554213,0.0069891652092299,nan,4.666,0.015,43.15,0.49,1.0,0.9724352280295812,10.03315127907228,0.13471496010834882,0.9789153125760384,0.002253530481526267,0.9564062922125445,0.001479938201931208,9.652626961854253,0.07101026772650876,10.167314031307557,0.13651636121480884,9.705118510326768,0.13031046942275948
4466582,0.1755983506075759,0.0040538739755779,4685.81835938,30.0,0.130228444934,0.00776747567579,nan,10.302,0.025,117.81,0.74,1.0,0.9801487067357864,5.673052034183223,0.04855610103067563,0.9814284758897845,0.00426568301498903,0.9660396327854784,0.003461078067860779,5.520977585319773,0.10821107348818915,5.687876186337433,0.048682982121375444,5.510902315143762,0.04716824876132671
4469602,0.0725552858288502,0.0017473644993966,4723.56640625,30.0,-0.138681545854,0.0066566886380299,nan,3.51,0.014,32.64,0.52,1.0,0.9761511332960064,13.483607137039611,0.24402300581098624,0.9783713966173805,0.0034138516455837764,0.9594507998001606,0.0034352332621393478,13.051749475002397,0.3328768076937978,13.545014030897121,0.2451343326736225,13.026189237126145,0.2357447691556027
4471217,0.1737290674347566,0.0051204272425908,4783.09814453,30.0,-0.0198155492544,0.00869704131037,nan,9.768,0.016,110.03,0.75,1.0,0.9822490435591795,5.979966089760858,0.04895880375003919,0.9828055584071568,7.090943110465986e-09,0.9658415677747314,1.6245074674348103e-08,5.715309458382757,3.5911268598809443e-06,5.98674417256998,0.04901429684499529,5.781856080931649,0.047336849896522336
4471811,0.1127169581997116,0.0030856514957393,4835.6875,30.0,-0.118991546333,0.00679071573541,nan,6.023,0.015,64.28,0.55,1.0,0.9805515298052084,9.207063394471755,0.09552388885208783,0.98410479830773,1.3482067462433633e-08,0.9665467672989143,1.0752125079172004e-08,8.901999811373205,4.0375783392221365e-06,9.27391239337616,0.09621745161663357,8.945941122579349,0.092814728090576
4543229,0.0817476178782382,0.0020869469668398,4467.08349609,30.0,-0.226271554828,0.00683013955131,nan,3.172,0.012,25.41,0.25,1.0,0.9647958480202884,12.21018458390378,0.15699556454834018,0.9761267273257147,0.0035114621877342933,0.9453966061119939,0.0011138448940470336,11.366319678202707,0.23416126833683215,12.498669561356099,0.16070483377253744,11.724098417589977,0.1507455876069453
4545474,0.0832353561865699,0.0018722078028255,4577.53222656,30.0,0.217038452625,0.0054599521681699,nan,3.92,0.013,38.46,0.49,1.0,0.977574681778245,12.576325708734153,0.18528243612516673,0.9833421063580855,0.0037066525504536596,0.9655296146805965,0.0029006521276331854,12.186758617861587,0.19846613869528884,12.725157248426001,0.1874751171104575,12.26831967688317,0.18074469519476424
4548530,0.0804399711843063,0.0021949301822499,4695.69140625,30.0,-0.4005315601829999,0.00754707818851,nan,2.97,0.021,19.57,0.41,2.0,0.963557300804731,10.969424128158975,0.2794738458215838,0.9574046661018816,2.3811298927034485e-07,0.9331534816890457,3.530656391692588e-07,10.956056819336743,1.8971206194429158e-05,10.829784516312188,0.2759161732495411,10.288093379764598,0.26211522040008395
4548564,0.1268461407310665,0.0027167646000001,4627.68505859,30.0,-0.250871539116,0.0069390819408,nan,5.991,0.016,57.33,0.43,1.0,0.9662268156583348,7.883596853303335,0.07695817503133501,0.986462179458009,0.0018129013161492513,0.9579832976286179,0.0007353122995777395,7.629945752977215,0.07678655101992593,8.21726160505937,0.08021534695999195,7.749650368753947,0.07565061489164261
4553631,0.1035505688617686,0.0027219769541022,4610.48046875,30.0,0.1350484490389999,0.0059868874959599,nan,5.399,0.011,56.23,0.59,1.0,0.9758191901285765,9.692911908821863,0.1135702721862508,,,,,,,,,,
4553892,0.0995503201239908,0.0024684202745377,4699.07226562,30.0,-0.132251545787,0.00660414900631,nan,4.579,0.015,42.66,0.54,1.0,0.9729672440556731,10.260844356223762,0.14987313305346725,0.9799770260505498,0.00025145670191206726,0.9595328636999447,0.001160561403422855,10.127026024618088,0.1671251488329073,10.409226288648258,0.15204044641764455,9.979444528236987,0.14576291829950272
4556646,0.1159520120719639,0.0026379886824808,4589.20605469,30.0,0.184018447995,0.0055562122725,nan,5.462,0.013,55.0,0.61,1.0,0.9751054420888123,9.228524556558376,0.11539374079193036,0.9760987488969287,0.0016937421762086569,0.9591529040526796,0.0013446267681564428,8.909923556237302,0.0856333816514967,9.247335702116027,0.11562895590580642,8.929040725584974,0.11164898621595001
4567326,0.0798598483361234,0.0020192836295655,4433.33544922,30.0,0.350298464298,0.00510125420988,nan,3.283,0.015,28.49,0.65,1.0,0.9718348705823232,12.918199029712111,0.32048481652234934,0.9710055942594444,0.0027087442221112035,0.9541110206762954,0.001437871737689167,12.471440395466919,0.11130777643200496,12.896161981519972,0.3199381041415981,12.4513040969104,0.30890172072625477
4571650,0.189088055614519,0.0035864672285224,5035.35302734,30.0,-0.102231547236,0.00733901746571,nan,13.284,0.011,175.55,1.46,1.0,0.9936067674871885,5.416118759609385,0.04868022430189229,0.9882930453083679,0.001899994879210054,0.9759404759993046,0.00102406431200891,5.2639044621735716,0.021861110924283,5.35834380170844,0.048160941392029866,5.225234159940755,0.046964548272603004
4575396,0.0716625131164208,0.0031984187406345,4644.00976562,30.0,-0.229551553726,0.00801175367087,nan,2.693,0.039,18.21,0.22,2.0,0.9669562266515693,12.433645036472605,0.39226170681130756,0.9597940945520528,6.514869643758914e-09,0.9357323787239482,4.773117440182162e-08,11.599704555150135,5.774648839107499e-07,12.250138050153746,0.3864723535320333,11.643623416654082,0.36733778240307435
4577048,0.1069924225973492,0.0024648649988572,4690.37060547,30.0,0.000993249937892,0.00616944022477,nan,5.114,0.019,49.11,1.47,1.0,0.9758449142181681,9.517320781477832,0.2951004546084076,0.9749922895126596,0.00018418036270168026,0.9575067318510331,0.0010073130684680742,9.191943384866223,0.03848841296114891,9.500696914955938,0.29458500381289515,9.162980732253876,0.2841135485228782
4578488,0.1189178756288299,0.0026540564036471,4641.27246094,30.0,-0.159311547875,0.00663691433147,nan,5.285,0.015,48.37,0.51,1.0,0.9688141198833952,8.605707692668231,0.10673754254682616,0.9727798316027503,1.1324121640399198e-09,0.9506922117541386,1.0537296923907036e-08,8.177186823461557,6.414031486379201e-06,8.676304526183767,0.10761316286651881,8.286774923043529,0.10278178419630765
4580189,0.1087381225239565,0.0026422630103309,4785.35058594,30.0,-0.00220065005124,0.00631368765607,nan,5.817,0.011,63.16,0.83,1.0,0.9811725331207604,9.660345811262125,0.13552782089188078,0.9945002793369987,0.007322616797778625,0.9770094988803967,0.00623929308458121,9.721644923241152,0.25554186528854483,9.92457065324398,0.13923470859123777,9.57854361705,0.13438019394949752
4586817,0.1858943668014954,0.0052276653440967,4923.68408203,30.0,-0.00431754998863,0.00888154096901,nan,12.737,0.026,159.91,0.97,1.0,0.9915605740603383,5.284768293417347,0.04186124346514689,0.987703177072754,0.00241077612513535,0.9736268904587128,0.0016335133977201655,5.090566874073421,0.04634954583169426,5.243730362298102,0.041536177401601884,5.095332980864776,0.04036070506887758
4634108,0.1142071570276997,0.0047489359956453,4645.08251953,30.0,-0.000321150029777,0.00809014495462,nan,5.618,0.015,54.21,0.37,1.0,0.973421959192969,8.620172715593426,0.07972056044407413,0.9743324757487262,0.0009640992049657626,0.9545377663967778,0.0014358217837054932,8.221071218720528,0.023833937562833363,8.636306481007725,0.07986976775851395,8.288957658039443,0.0766574373621021
4636731,0.0761916127402656,0.0021335683511772,4419.57128906,30.0,-0.0201385505497,0.00616729585454,nan,2.901,0.011,23.2,0.41,1.0,0.9669138911559417,13.31555378162227,0.26002664173521894,0.9735837427133832,0.00402735516074576,0.9467805796916685,0.0036588844560168643,12.685048644465525,0.5446621432063434,13.499890953381396,0.263626385050863,12.766807679726309,0.24931070694336419
